,game_identifier,image_path,centre_tile,context_string,features
23113,smb,../data/context_data/smb/-/]--]--]--.png,-,]--]--]--,"['passable', 'empty']"
21211,megaman,../data/context_data/megaman/#/H#H######.png,#,H#H######,['solid']
23046,smb,../data/context_data/smb/-/------>--.png,-,------>--,"['passable', 'empty']"
9503,lode_runner,../data/context_data/lode_runner/B/@bB@Bb#BB.png,B,@bB@Bb#BB,['solid']
3139,lode_runner,../data/context_data/lode_runner/@/@bb#@@bBb.png,@,@bb#@@bBb,"['passable', 'empty']"
1443,lode_runner,../data/context_data/lode_runner/@/Bbb@@B@@@.png,@,Bbb@@B@@@,"['passable', 'empty']"
16184,lode_runner,../data/context_data/lode_runner/b/@@ bb    .png,b,@@ bb    ,"['solid', 'breakable']"
23855,loz,../data/context_data/loz/P/PFFPPPPFF.png,P,PFFPPPPFF,"['element', 'block']"
12634,lode_runner,../data/context_data/lode_runner/#/ #@ #b #@.png,#, #@ #b #@,"['passable', 'climbable']"
3561,lode_runner,../data/context_data/lode_runner/@/bbbb@b---.png,@,bbbb@b---,"['passable', 'empty']"
1934,lode_runner,../data/context_data/lode_runner/@/@@@@@EbBB.png,@,@@@@@EbBB,"['passable', 'empty']"
16354,lode_runner,../data/context_data/lode_runner/b/-@@bbbb@@.png,b,-@@bbbb@@,"['solid', 'breakable']"
17035,lode_runner,../data/context_data/lode_runner/b/#bb#b@#b#.png,b,#bb#b@#b#,"['solid', 'breakable']"
22908,smb,../data/context_data/smb/-/SQS------.png,-,SQS------,"['passable', 'empty']"
9410,lode_runner,../data/context_data/lode_runner/B/b@@BB#@@#.png,B,b@@BB#@@#,['solid']
8306,lode_runner,../data/context_data/lode_runner/B/@B#@B#Gb#.png,B,@B#@B#Gb#,['solid']
18056,kid_icarus,../data/context_data/kid_icarus/-/#-----#MM.png,-,#-----#MM,"['passable', 'empty']"
5496,lode_runner,../data/context_data/lode_runner/@/---@@G@Gb.png,@,---@@G@Gb,"['passable', 'empty']"
11972,lode_runner,../data/context_data/lode_runner/#/#b@##@#@@.png,#,#b@##@#@@,"['passable', 'climbable']"
21775,smb,../data/context_data/smb/o/S--So?SSS.png,o,S--So?SSS,"['passable', 'collectable']"
1576,lode_runner,../data/context_data/lode_runner/@/@@@@@@@G#.png,@,@@@@@@@G#,"['passable', 'empty']"
2749,lode_runner,../data/context_data/lode_runner/@/B@B@@@@bb.png,@,B@B@@@@bb,"['passable', 'empty']"
16631,lode_runner,../data/context_data/lode_runner/b/@@bbbb@--.png,b,@@bbbb@--,"['solid', 'breakable']"
14149,lode_runner,../data/context_data/lode_runner/b/Gbb@bb@@@.png,b,Gbb@bb@@@,"['solid', 'breakable']"
12719,lode_runner,../data/context_data/lode_runner/b/b@b@b@@@@.png,b,b@b@b@@@@,"['solid', 'breakable']"
18637,megaman,../data/context_data/megaman/@/HH#@@@@@@.png,@,HH#@@@@@@,['empty']
7502,lode_runner,../data/context_data/lode_runner/-/@@#---@@@.png,-,@@#---@@@,"['passable', 'climbable']"
2717,lode_runner,../data/context_data/lode_runner/@/@@@G@--#B.png,@,@@@G@--#B,"['passable', 'empty']"
14897,lode_runner,../data/context_data/lode_runner/b/@B Gb bb .png,b,@B Gb bb ,"['solid', 'breakable']"
7348,lode_runner,../data/context_data/lode_runner/-/@@-G--bbb.png,-,@@-G--bbb,"['passable', 'climbable']"
21595,megaman,../data/context_data/megaman/#/######@##.png,#,######@##,['solid']
6261,lode_runner,../data/context_data/lode_runner/@/--@G@@B--.png,@,--@G@@B--,"['passable', 'empty']"
15667,lode_runner,../data/context_data/lode_runner/b/@@@@bb---.png,b,@@@@bb---,"['solid', 'breakable']"
14807,lode_runner,../data/context_data/lode_runner/b/@#BBbB@@b.png,b,@#BBbB@@b,"['solid', 'breakable']"
17858,kid_icarus,../data/context_data/kid_icarus/-/TTT---TT-.png,-,TTT---TT-,"['passable', 'empty']"
17566,kid_icarus,../data/context_data/kid_icarus/M/---#MM#--.png,M,---#MM#--,"['solid', 'passable', 'moving']"
4593,lode_runner,../data/context_data/lode_runner/@/ @@ @@ #B.png,@, @@ @@ #B,"['passable', 'empty']"
3429,lode_runner,../data/context_data/lode_runner/@/@@-@@@BbB.png,@,@@-@@@BbB,"['passable', 'empty']"
10047,lode_runner,../data/context_data/lode_runner/#/-#b@#b#bb.png,#,-#b@#b#bb,"['passable', 'climbable']"
13658,lode_runner,../data/context_data/lode_runner/b/E@GBbBbbb.png,b,E@GBbBbbb,"['solid', 'breakable']"
10920,lode_runner,../data/context_data/lode_runner/#/#b ## @# .png,#,#b ## @# ,"['passable', 'climbable']"
20066,megaman,../data/context_data/megaman/#/-##-##   .png,#,-##-##   ,['solid']
8169,lode_runner,../data/context_data/lode_runner/B/ Bb B@ BG.png,B, Bb B@ BG,['solid']
10579,lode_runner,../data/context_data/lode_runner/#/b##b##bb#.png,#,b##b##bb#,"['passable', 'climbable']"
24937,loz,../data/context_data/loz/F/BFWFFDFFD.png,F,BFWFFDFFD,['solid']
12215,lode_runner,../data/context_data/lode_runner/#/@bb@#@E#b.png,#,@bb@#@E#b,"['passable', 'climbable']"
18195,kid_icarus,../data/context_data/kid_icarus/#/---####--.png,#,---####--,['solid']
10633,lode_runner,../data/context_data/lode_runner/#/bE-b#@b#G.png,#,bE-b#@b#G,"['passable', 'climbable']"
2846,lode_runner,../data/context_data/lode_runner/@/bb @@ -- .png,@,bb @@ -- ,"['passable', 'empty']"
5482,lode_runner,../data/context_data/lode_runner/@/BB@B@@@@@.png,@,BB@B@@@@@,"['passable', 'empty']"
3263,lode_runner,../data/context_data/lode_runner/@/@BBb@@b@@.png,@,@BBb@@b@@,"['passable', 'empty']"
1038,lode_runner,../data/context_data/lode_runner/M/@@@@M@@@@.png,M,@@@@M@@@@,"['solid', 'hazard']"
8423,lode_runner,../data/context_data/lode_runner/B/#BB#BBB##.png,B,#BB#BBB##,['solid']
14590,lode_runner,../data/context_data/lode_runner/b/E@@bbG@bb.png,b,E@@bbG@bb,"['solid', 'breakable']"
8687,lode_runner,../data/context_data/lode_runner/B/BbBbBBbbB.png,B,BbBbBBbbB,['solid']
21406,megaman,../data/context_data/megaman/#/--|###HHH.png,#,--|###HHH,['solid']
23335,smb,../data/context_data/smb/-/---?--??-.png,-,---?--??-,"['passable', 'empty']"
23536,smb,../data/context_data/smb/X/---XXXX--.png,X,---XXXX--,['solid']
3692,lode_runner,../data/context_data/lode_runner/@/@@@@@@-@M.png,@,@@@@@@-@M,"['passable', 'empty']"
2159,lode_runner,../data/context_data/lode_runner/@/ME@@@#@##.png,@,ME@@@#@##,"['passable', 'empty']"
4671,lode_runner,../data/context_data/lode_runner/@/B@@b@@b@@.png,@,B@@b@@b@@,"['passable', 'empty']"
14806,lode_runner,../data/context_data/lode_runner/b/bbBbbBbbb.png,b,bbBbbBbbb,"['solid', 'breakable']"
15698,lode_runner,../data/context_data/lode_runner/b/ b- b@ M@.png,b, b- b@ M@,"['solid', 'breakable']"
16833,lode_runner,../data/context_data/lode_runner/b/ b@ b@ bb.png,b, b@ b@ bb,"['solid', 'breakable']"
18663,megaman,../data/context_data/megaman/@/@@ @@ -- .png,@,@@ @@ -- ,['empty']
11580,lode_runner,../data/context_data/lode_runner/#/-##@##@##.png,#,-##@##@##,"['passable', 'climbable']"
9909,lode_runner,../data/context_data/lode_runner/#/@@@b##   .png,#,@@@b##   ,"['passable', 'climbable']"
11010,lode_runner,../data/context_data/lode_runner/#/##B###   .png,#,##B###   ,"['passable', 'climbable']"
3159,lode_runner,../data/context_data/lode_runner/@/   B@@B@@.png,@,   B@@B@@,"['passable', 'empty']"
25289,loz,../data/context_data/loz/W/WW DW DW .png,W,WW DW DW ,"['solid', 'wall']"
13200,lode_runner,../data/context_data/lode_runner/b/@Gbbbb   .png,b,@Gbbbb   ,"['solid', 'breakable']"
5214,lode_runner,../data/context_data/lode_runner/@/@@@@@@@GG.png,@,@@@@@@@GG,"['passable', 'empty']"
11975,lode_runner,../data/context_data/lode_runner/#/-# @# -# .png,#,-# @# -# ,"['passable', 'climbable']"
2515,lode_runner,../data/context_data/lode_runner/@/@##@@E   .png,@,@##@@E   ,"['passable', 'empty']"
17659,kid_icarus,../data/context_data/kid_icarus/T/#--#TT---.png,T,#--#TT---,"['solid', 'passable']"
10921,lode_runner,../data/context_data/lode_runner/#/@G@@##@#@.png,#,@G@@##@#@,"['passable', 'climbable']"
19450,megaman,../data/context_data/megaman/|/-|#-|#-|#.png,|,-|#-|#-|#,"['passable', 'climbable']"
12837,lode_runner,../data/context_data/lode_runner/b/   bbB#@@.png,b,   bbB#@@,"['solid', 'breakable']"
6618,lode_runner,../data/context_data/lode_runner/E/bb@@E@bbb.png,E,bb@@E@bbb,"['solid', 'hazard']"
20934,megaman,../data/context_data/megaman/|/#|-#|#---.png,|,#|-#|#---,"['passable', 'climbable']"
8611,lode_runner,../data/context_data/lode_runner/B/@@@BBB@G-.png,B,@@@BBB@G-,['solid']
4414,lode_runner,../data/context_data/lode_runner/@/@@@@@Mbbb.png,@,@@@@@Mbbb,"['passable', 'empty']"
861,lode_runner,../data/context_data/lode_runner/G/#@@#GG   .png,G,#@@#GG   ,"['passable', 'collectable']"
5200,lode_runner,../data/context_data/lode_runner/@/-b@b@@@@@.png,@,-b@b@@@@@,"['passable', 'empty']"
9322,lode_runner,../data/context_data/lode_runner/B/bbBbBB@@@.png,B,bbBbBB@@@,['solid']
10683,lode_runner,../data/context_data/lode_runner/#/M##b##b##.png,#,M##b##b##,"['passable', 'climbable']"
16143,lode_runner,../data/context_data/lode_runner/b/#bb#bb#GB.png,b,#bb#bb#GB,"['solid', 'breakable']"
18435,kid_icarus,../data/context_data/kid_icarus/#/-D-###---.png,#,-D-###---,['solid']
21183,megaman,../data/context_data/megaman/#/@@ ## ## .png,#,@@ ## ## ,['solid']
7247,lode_runner,../data/context_data/lode_runner/-/@-@@-@@--.png,-,@-@@-@@--,"['passable', 'climbable']"
16606,lode_runner,../data/context_data/lode_runner/b/#bB#bb#b@.png,b,#bB#bb#b@,"['solid', 'breakable']"
24579,loz,../data/context_data/loz/F/WDDFFFMFM.png,F,WDDFFFMFM,['solid']
14258,lode_runner,../data/context_data/lode_runner/b/M@@#bB#@B.png,b,M@@#bB#@B,"['solid', 'breakable']"
7894,lode_runner,../data/context_data/lode_runner/B/bb@BBB---.png,B,bb@BBB---,['solid']
19445,megaman,../data/context_data/megaman/|/-|--|##|#.png,|,-|--|##|#,"['passable', 'climbable']"
7059,lode_runner,../data/context_data/lode_runner/-/@@@---Bb-.png,-,@@@---Bb-,"['passable', 'climbable']"
18346,kid_icarus,../data/context_data/kid_icarus/#/-# -# TT .png,#,-# -# TT ,['solid']
17645,kid_icarus,../data/context_data/kid_icarus/T/####TT---.png,T,####TT---,"['solid', 'passable']"
12563,lode_runner,../data/context_data/lode_runner/#/##@##@@@@.png,#,##@##@@@@,"['passable', 'climbable']"
8764,lode_runner,../data/context_data/lode_runner/B/bb@BBB   .png,B,bb@BBB   ,['solid']
785,lode_runner,../data/context_data/lode_runner/G/B@#bG#@@#.png,G,B@#bG#@@#,"['passable', 'collectable']"
10576,lode_runner,../data/context_data/lode_runner/#/b#@G#@BB@.png,#,b#@G#@BB@,"['passable', 'climbable']"
19421,megaman,../data/context_data/megaman/|/---#|-#|-.png,|,---#|-#|-,"['passable', 'climbable']"
15879,lode_runner,../data/context_data/lode_runner/b/B@#BbbB@@.png,b,B@#BbbB@@,"['solid', 'breakable']"
18413,kid_icarus,../data/context_data/kid_icarus/#/ #- ## #D.png,#, #- ## #D,['solid']
1526,lode_runner,../data/context_data/lode_runner/@/Bbbb@@bbb.png,@,Bbbb@@bbb,"['passable', 'empty']"
21320,megaman,../data/context_data/megaman/#/-C#######.png,#,-C#######,['solid']
8576,lode_runner,../data/context_data/lode_runner/B/@Bb@Bb   .png,B,@Bb@Bb   ,['solid']
20682,megaman,../data/context_data/megaman/-/##---#--#.png,-,##---#--#,"['passable', 'empty']"
19266,megaman,../data/context_data/megaman/-/@@@@--@--.png,-,@@@@--@--,"['passable', 'empty']"
3233,lode_runner,../data/context_data/lode_runner/@/bbBE@@bbB.png,@,bbBE@@bbB,"['passable', 'empty']"
1111,lode_runner,../data/context_data/lode_runner/@/#@-#@@#--.png,@,#@-#@@#--,"['passable', 'empty']"
4476,lode_runner,../data/context_data/lode_runner/@/---E@@#--.png,@,---E@@#--,"['passable', 'empty']"
4971,lode_runner,../data/context_data/lode_runner/@/##b@@@--@.png,@,##b@@@--@,"['passable', 'empty']"
20778,megaman,../data/context_data/megaman/-/--##-##-#.png,-,--##-##-#,"['passable', 'empty']"
8330,lode_runner,../data/context_data/lode_runner/B/bB@bB@Bb@.png,B,bB@bB@Bb@,['solid']
19267,megaman,../data/context_data/megaman/-/#|#------.png,-,#|#------,"['passable', 'empty']"
13445,lode_runner,../data/context_data/lode_runner/b/b#@@b#bb#.png,b,b#@@b#bb#,"['solid', 'breakable']"
7220,lode_runner,../data/context_data/lode_runner/-/bbbb-----.png,-,bbbb-----,"['passable', 'climbable']"
14048,lode_runner,../data/context_data/lode_runner/b/bbBbbbbbB.png,b,bbBbbbbbB,"['solid', 'breakable']"
10142,lode_runner,../data/context_data/lode_runner/#/b#bb#@@#b.png,#,b#bb#@@#b,"['passable', 'climbable']"
23323,smb,../data/context_data/smb/-/-----XE-X.png,-,-----XE-X,"['passable', 'empty']"
5971,lode_runner,../data/context_data/lode_runner/@/B@##@##@#.png,@,B@##@##@#,"['passable', 'empty']"
6601,lode_runner,../data/context_data/lode_runner/E/#@b#E@#bb.png,E,#@b#E@#bb,"['solid', 'hazard']"
21224,megaman,../data/context_data/megaman/#/--||##|##.png,#,--||##|##,['solid']
6116,lode_runner,../data/context_data/lode_runner/@/B@@@@@@@G.png,@,B@@@@@@@G,"['passable', 'empty']"
12530,lode_runner,../data/context_data/lode_runner/#/@@b##b##b.png,#,@@b##b##b,"['passable', 'climbable']"
16559,lode_runner,../data/context_data/lode_runner/b/bbB-bB@bB.png,b,bbB-bB@bB,"['solid', 'breakable']"
14726,lode_runner,../data/context_data/lode_runner/b/B@@@bbb--.png,b,B@@@bbb--,"['solid', 'breakable']"
17273,lode_runner,../data/context_data/lode_runner/b/#bb#bb#Gb.png,b,#bb#bb#Gb,"['solid', 'breakable']"
21956,smb,../data/context_data/smb/-/XX-----XX.png,-,XX-----XX,"['passable', 'empty']"
20919,megaman,../data/context_data/megaman/t/#--#tt#tt.png,t,#--#tt#tt,"['passable', 'empty']"
14727,lode_runner,../data/context_data/lode_runner/b/@E@#b##b#.png,b,@E@#b##b#,"['solid', 'breakable']"
10980,lode_runner,../data/context_data/lode_runner/#/b#bb#bb##.png,#,b#bb#bb##,"['passable', 'climbable']"
9103,lode_runner,../data/context_data/lode_runner/B/GE@BBB@@@.png,B,GE@BBB@@@,['solid']
238,lode_runner,../data/context_data/lode_runner/G/@-#@G###b.png,G,@-#@G###b,"['passable', 'collectable']"
21688,megaman,../data/context_data/megaman/C/---CC#CC#.png,C,---CC#CC#,"['solid', 'hazard']"
8723,lode_runner,../data/context_data/lode_runner/B/GG@BBBGG@.png,B,GG@BBBGG@,['solid']
18378,kid_icarus,../data/context_data/kid_icarus/#/----##-D#.png,#,----##-D#,['solid']
16089,lode_runner,../data/context_data/lode_runner/b/@@@#bb#bb.png,b,@@@#bb#bb,"['solid', 'breakable']"
2387,lode_runner,../data/context_data/lode_runner/@/@GG@@G#@E.png,@,@GG@@G#@E,"['passable', 'empty']"
11558,lode_runner,../data/context_data/lode_runner/#/@@-b##@##.png,#,@@-b##@##,"['passable', 'climbable']"
10609,lode_runner,../data/context_data/lode_runner/#/##b##b   .png,#,##b##b   ,"['passable', 'climbable']"
3988,lode_runner,../data/context_data/lode_runner/@/b@@G@@B@@.png,@,b@@G@@B@@,"['passable', 'empty']"
24145,loz,../data/context_data/loz/I/FFIFIFFFF.png,I,FFIFIFFFF,"['element', 'block']"
2277,lode_runner,../data/context_data/lode_runner/@/-@@@@@bb-.png,@,-@@@@@bb-,"['passable', 'empty']"
21550,megaman,../data/context_data/megaman/#/-L####--#.png,#,-L####--#,['solid']
13273,lode_runner,../data/context_data/lode_runner/b/bbbbb@   .png,b,bbbbb@   ,"['solid', 'breakable']"
9250,lode_runner,../data/context_data/lode_runner/B/ #@ BB #-.png,B, #@ BB #-,['solid']
18976,megaman,../data/context_data/megaman/-/###B--B-U.png,-,###B--B-U,"['passable', 'empty']"
24184,loz,../data/context_data/loz/I/IIIIIIDWW.png,I,IIIIIIDWW,"['element', 'block']"
6793,lode_runner,../data/context_data/lode_runner/-/@-b@-@@-B.png,-,@-b@-@@-B,"['passable', 'climbable']"
17249,lode_runner,../data/context_data/lode_runner/b/ G- b# bb.png,b, G- b# bb,"['solid', 'breakable']"
24244,loz,../data/context_data/loz/B/WWWBBFBBF.png,B,WWWBBFBBF,"['solid', 'block']"
18758,megaman,../data/context_data/megaman/-/   --#--#.png,-,   --#--#,"['passable', 'empty']"
7301,lode_runner,../data/context_data/lode_runner/-/#--#--#@@.png,-,#--#--#@@,"['passable', 'climbable']"
7779,lode_runner,../data/context_data/lode_runner/B/bBbbB@bB@.png,B,bBbbB@bB@,['solid']
23509,smb,../data/context_data/smb/X/E-EXXX   .png,X,E-EXXX   ,['solid']
15828,lode_runner,../data/context_data/lode_runner/b/@b#bb#@b#.png,b,@b#bb#@b#,"['solid', 'breakable']"
18855,megaman,../data/context_data/megaman/-/--C--#--#.png,-,--C--#--#,"['passable', 'empty']"
13385,lode_runner,../data/context_data/lode_runner/b/G@#bbbBBB.png,b,G@#bbbBBB,"['solid', 'breakable']"
19851,megaman,../data/context_data/megaman/#/#+-######.png,#,#+-######,['solid']
3442,lode_runner,../data/context_data/lode_runner/@/@@@B@B###.png,@,@@@B@B###,"['passable', 'empty']"
21207,megaman,../data/context_data/megaman/#/#l-##l###.png,#,#l-##l###,['solid']
5040,lode_runner,../data/context_data/lode_runner/@/@@-@@@G@@.png,@,@@-@@@G@@,"['passable', 'empty']"
8260,lode_runner,../data/context_data/lode_runner/B/@@@BBB@@@.png,B,@@@BBB@@@,['solid']
14486,lode_runner,../data/context_data/lode_runner/b/@@@bb@G@b.png,b,@@@bb@G@b,"['solid', 'breakable']"
12487,lode_runner,../data/context_data/lode_runner/#/##G@##G#@.png,#,##G@##G#@,"['passable', 'climbable']"
19713,megaman,../data/context_data/megaman/#/w--##-##-.png,#,w--##-##-,['solid']
17051,lode_runner,../data/context_data/lode_runner/b/@#@bb@--@.png,b,@#@bb@--@,"['solid', 'breakable']"
3123,lode_runner,../data/context_data/lode_runner/@/@bb@@B@@B.png,@,@bb@@B@@B,"['passable', 'empty']"
11879,lode_runner,../data/context_data/lode_runner/#/bb#####@@.png,#,bb#####@@,"['passable', 'climbable']"
12061,lode_runner,../data/context_data/lode_runner/#/b#@@#@@b@.png,#,b#@@#@@b@,"['passable', 'climbable']"
3661,lode_runner,../data/context_data/lode_runner/@/-@#@@@bbb.png,@,-@#@@@bbb,"['passable', 'empty']"
16375,lode_runner,../data/context_data/lode_runner/b/bbGGbbbbb.png,b,bbGGbbbbb,"['solid', 'breakable']"
21584,megaman,../data/context_data/megaman/#/M##-##-##.png,#,M##-##-##,['solid']
7816,lode_runner,../data/context_data/lode_runner/B/@@@bBb@@@.png,B,@@@bBb@@@,['solid']
6651,lode_runner,../data/context_data/lode_runner/E/@@@#E@##@.png,E,@@@#E@##@,"['solid', 'hazard']"
8506,lode_runner,../data/context_data/lode_runner/B/bB#bB#@Bb.png,B,bB#bB#@Bb,['solid']
12328,lode_runner,../data/context_data/lode_runner/#/---G#@b#b.png,#,---G#@b#b,"['passable', 'climbable']"
15406,lode_runner,../data/context_data/lode_runner/b/bbbbbb@bb.png,b,bbbbbb@bb,"['solid', 'breakable']"
1158,lode_runner,../data/context_data/lode_runner/@/@-@@@@   .png,@,@-@@@@   ,"['passable', 'empty']"
14607,lode_runner,../data/context_data/lode_runner/b/BBBbbBbbB.png,b,BBBbbBbbB,"['solid', 'breakable']"
3580,lode_runner,../data/context_data/lode_runner/@/#@@#@@#bG.png,@,#@@#@@#bG,"['passable', 'empty']"
12229,lode_runner,../data/context_data/lode_runner/#/##@b##Bb#.png,#,##@b##Bb#,"['passable', 'climbable']"
16562,lode_runner,../data/context_data/lode_runner/b/@@@bbbGb@.png,b,@@@bbbGb@,"['solid', 'breakable']"
6611,lode_runner,../data/context_data/lode_runner/E/@@@GE@b#@.png,E,@@@GE@b#@,"['solid', 'hazard']"
1303,lode_runner,../data/context_data/lode_runner/@/bb#G@###b.png,@,bb#G@###b,"['passable', 'empty']"
6621,lode_runner,../data/context_data/lode_runner/E/@@@ME@@@#.png,E,@@@ME@@@#,"['solid', 'hazard']"
4775,lode_runner,../data/context_data/lode_runner/@/BB#@@b@@@.png,@,BB#@@b@@@,"['passable', 'empty']"
21489,megaman,../data/context_data/megaman/#/-|-###HHH.png,#,-|-###HHH,['solid']
10932,lode_runner,../data/context_data/lode_runner/#/@#@@#-bbb.png,#,@#@@#-bbb,"['passable', 'climbable']"
8985,lode_runner,../data/context_data/lode_runner/B/G@B@BB#B@.png,B,G@B@BB#B@,['solid']
10824,lode_runner,../data/context_data/lode_runner/#/b#E@#bb#b.png,#,b#E@#bb#b,"['passable', 'climbable']"
1708,lode_runner,../data/context_data/lode_runner/@/@@@#@@#@@.png,@,@@@#@@#@@,"['passable', 'empty']"
4453,lode_runner,../data/context_data/lode_runner/@/@@@b@@bG@.png,@,@@@b@@bG@,"['passable', 'empty']"
10870,lode_runner,../data/context_data/lode_runner/#/b#@b#bb#B.png,#,b#@b#bb#B,"['passable', 'climbable']"
14041,lode_runner,../data/context_data/lode_runner/b/BbbbbB@bB.png,b,BbbbbB@bB,"['solid', 'breakable']"
5827,lode_runner,../data/context_data/lode_runner/@/@@B@@bGGG.png,@,@@B@@bGGG,"['passable', 'empty']"
2614,lode_runner,../data/context_data/lode_runner/@/bbbE@@   .png,@,bbbE@@   ,"['passable', 'empty']"
16615,lode_runner,../data/context_data/lode_runner/b/#bB#bb#bb.png,b,#bB#bb#bb,"['solid', 'breakable']"
13921,lode_runner,../data/context_data/lode_runner/b/ b- b@ bb.png,b, b- b@ bb,"['solid', 'breakable']"
14925,lode_runner,../data/context_data/lode_runner/b/@b@@b@@b@.png,b,@b@@b@@b@,"['solid', 'breakable']"
6302,lode_runner,../data/context_data/lode_runner/@/@@@@@@GGG.png,@,@@@@@@GGG,"['passable', 'empty']"
22103,smb,../data/context_data/smb/-/--X--XE-X.png,-,--X--XE-X,"['passable', 'empty']"
11790,lode_runner,../data/context_data/lode_runner/#/@@@@####@.png,#,@@@@####@,"['passable', 'climbable']"
10122,lode_runner,../data/context_data/lode_runner/#/@G#####bb.png,#,@G#####bb,"['passable', 'climbable']"
23160,smb,../data/context_data/smb/-/-------E?.png,-,-------E?,"['passable', 'empty']"
